engine,ticker,code,name,lot_size,signal_date,entry_date,exit_date,hold_days,reason,entry_price,exit_price,net_ret,score,avg_value20,score_rank
TREND,4425.T,4425,4425,100,2026-02-02,2026-02-03,2026-02-03,1,SL,1509.2605,1476.856677065,-0.023470000000000102,32.252592462553515,1108702435.0,0.5127118644067796
TREND,4425.T,4425,4425,100,2026-02-24,2026-02-25,2026-02-25,1,SL,2053.0750000000003,2008.9954797500004,-0.02346999999999988,62.050832152367214,1108702435.0,0.714406779661017
TREND,4425.T,4425,4425,100,2026-02-26,2026-02-27,2026-02-27,1,TP,2125.183,2175.0451061375,0.021462500000000162,54.676864012613336,1108702435.0,0.6754237288135593
TREND,4443.T,4443,4443,100,2025-12-30,2026-01-05,2026-01-06,2,TP,1728.5890000000002,1769.1460194125,0.02146249999999994,6.924475569265536,3090308995.0,0.11694915254237288
TREND,4443.T,4443,4443,100,2026-01-05,2026-01-06,2026-01-08,3,TP,1747.6175,1788.62097559375,0.02146249999999994,5.887930079155699,3090308995.0,0.09576271186440678
TREND,4452.T,4452,4452,100,2026-02-18,2026-02-19,2026-02-24,3,TP,6554.8175,6708.60990559375,0.02146249999999994,30.21426310715686,11470500785.0,0.4923728813559322
TREND,4461.T,4461,4461,100,2025-12-26,2025-12-29,2025-12-30,2,TP,8132.18,8322.981273250001,0.021462500000000162,50.09541963879185,1803276400.0,0.6406779661016949
TREND,4461.T,4461,4461,100,2025-12-29,2025-12-30,2025-12-30,1,TP,8032.030000000001,8220.481503875,0.02146249999999994,50.57668681983057,1803276400.0,0.6474576271186441
TREND,4461.T,4461,4461,100,2026-02-02,2026-02-03,2026-02-03,1,SL,10866.275000000001,10632.97607575,-0.023470000000000102,143.4320021461145,1803276400.0,0.9059322033898305
TREND,4461.T,4461,4461,100,2026-02-13,2026-02-16,2026-02-16,1,TP,11367.025000000001,11633.723824062501,0.02146249999999994,238.32555758683745,1803276400.0,0.9525423728813559
TREND,4461.T,4461,4461,100,2026-02-17,2026-02-18,2026-02-19,2,TP,11066.575,11326.2245159375,0.02146249999999994,229.0235955680869,1803276400.0,0.9483050847457627
TREND,4483.T,4483,4483,100,2026-02-24,2026-02-25,2026-02-25,1,TP,4031.0375000000004,4125.6157173437505,0.02146249999999994,6.687948164146833,1994528900.0,0.1135593220338983
TREND,4503.T,4503,4503,100,2026-01-19,2026-01-20,2026-01-26,5,TIME,2219.324,2219.6655,-0.001846124315332041,21.43949717608901,19795810657.5,0.376271186440678
TREND,4503.T,4503,4503,100,2026-01-27,2026-01-28,2026-01-30,3,TP_GAP,2103.6507500000002,2174.2337500000003,0.0315526227440559,11.10929478135644,19795810657.5,0.21016949152542372
TREND,4507.T,4507,4507,100,2026-01-28,2026-01-29,2026-01-29,1,TP,3026.5330000000004,3097.5430305125,0.02146249999999994,30.028230845551768,10145446965.0,0.48983050847457626
TREND,4516.T,4516,4516,100,2026-01-05,2026-01-06,2026-01-06,1,TP,5553.3175,5683.61221184375,0.02146249999999994,162.6044113706047,1443973605.0,0.9169491525423729
TREND,4527.T,4527,4527,100,2026-01-09,2026-01-13,2026-01-19,5,TIME,2580.8655000000003,2596.1000000000004,0.003902864756028636,7.986332665892762,1936880307.5,0.13220338983050847
TREND,4536.T,4536,4536,100,2026-01-21,2026-01-22,2026-01-28,5,TIME,1743.11075,1719.4170000000001,-0.015592796671123675,13.58957837109411,1693299462.5,0.25254237288135595
TREND,4536.T,4536,4536,100,2026-01-28,2026-01-29,2026-01-30,2,TP,1702.5500000000002,1742.4960793750001,0.02146249999999994,11.451064453933558,1693299462.5,0.21610169491525424
TREND,4540.T,4540,4540,100,2025-12-30,2026-01-05,2026-01-07,3,TP,4096.135,4192.2405674375,0.02146249999999994,24.24312812829025,1532926690.0,0.41440677966101697
TREND,4540.T,4540,4540,100,2026-01-19,2026-01-20,2026-01-26,5,TIME,4113.1605,4119.811000000001,-0.00038311682707225896,26.545284153273762,1532926690.0,0.4516949152542373
TREND,4570.T,4570,4570,100,2026-01-08,2026-01-09,2026-01-09,1,TP,1819.7255,1862.42080954375,0.02146249999999994,-64.71737384486144,1243272040.0,0.001694915254237288
TREND,4570.T,4570,4570,100,2026-01-14,2026-01-15,2026-01-15,1,TP,1689.5305,1729.1711093562499,0.02146249999999994,-82.2021246189489,1243272040.0,0.000847457627118644
TREND,4578.T,4578,4578,100,2026-01-28,2026-01-29,2026-01-30,2,TP,9013.5,9224.97924375,0.02146249999999994,-1.3270763140531057,13685948315.0,0.011016949152542373
TREND,4578.T,4578,4578,100,2026-01-29,2026-01-30,2026-02-02,2,TP,9234.8315,9451.50373406875,0.02146249999999994,0.5802660284051949,13685948315.0,0.02288135593220339
TREND,4578.T,4578,4578,100,2026-02-19,2026-02-20,2026-02-24,2,SL,10510.7425,10285.076858525,-0.02346999999999999,113.51340084466025,13685948315.0,0.861864406779661
TREND,4578.T,4578,4578,100,2026-02-26,2026-02-27,2026-02-27,1,TP,10465.675000000001,10711.2258996875,0.02146249999999994,113.22245860921089,13685948315.0,0.8610169491525423
TREND,4587.T,4587,4587,100,2026-01-20,2026-01-21,2026-01-22,2,TP_GAP,1666.99675,1718.4185,0.02884694076338179,10.504212590055507,1508999815.0,0.19830508474576272
TREND,4588.T,4588,4588,100,2026-01-22,2026-01-23,2026-01-23,1,TP,1701.5485,1741.4710816812499,0.02146249999999994,79.82485165959716,4086252960.0,0.7703389830508475
TREND,4588.T,4588,4588,100,2026-02-20,2026-02-24,2026-02-24,1,SL,2218.3225,2170.695115925,-0.02346999999999999,58.3773614365044,4086252960.0,0.6923728813559322
TREND,4588.T,4588,4588,100,2026-02-24,2026-02-25,2026-02-25,1,TP,2411.612,2468.19444655,0.02146249999999994,51.48848138089204,4086252960.0,0.6516949152542373
TREND,4592.T,4592,4592,100,2026-01-22,2026-01-23,2026-01-23,1,TP,1895.8395,1940.32063426875,0.02146249999999994,14.667517052063456,2674071600.0,0.26864406779661015
TREND,4592.T,4592,4592,100,2026-02-25,2026-02-26,2026-02-27,2,TP,2136.1995,2186.32008076875,0.02146249999999994,31.203778225243664,2674071600.0,0.5050847457627119
TREND,4592.T,4592,4592,100,2026-02-26,2026-02-27,2026-02-27,1,TP,2169.2490000000003,2220.1450046625005,0.021462500000000162,24.61710958985656,2674071600.0,0.4211864406779661
TREND,4593.T,4593,4593,100,2026-01-27,2026-01-28,2026-01-28,1,TP,352.528,360.79918820000006,0.021462500000000162,4.963646112600531,1229304375.0,0.0788135593220339
TREND,4593.T,4593,4593,100,2026-01-29,2026-01-30,2026-01-30,1,TP,353.52950000000004,361.82418589375004,0.02146249999999994,4.710601532085883,1229304375.0,0.07372881355932204
TREND,4593.T,4593,4593,100,2026-02-06,2026-02-09,2026-02-09,1,SL,365.5475,357.69919517500006,-0.02346999999999988,6.476989339019184,1229304375.0,0.10847457627118644
TREND,4593.T,4593,4593,100,2026-02-09,2026-02-10,2026-02-10,1,TP,364.54600000000005,373.099160525,0.02146249999999994,6.875309116475292,1229304375.0,0.11610169491525424
TREND,4596.T,4596,4596,100,2026-01-22,2026-01-23,2026-01-23,1,SL,63.094500000000004,61.73986108500001,-0.02346999999999988,1.0863547557840618,3384116780.0,0.026271186440677965
TREND,4596.T,4596,4596,100,2026-02-16,2026-02-17,2026-02-17,1,TP,191.28650000000002,195.77455950625,0.02146249999999994,14.541618141916606,3384116780.0,0.2669491525423729
TREND,4596.T,4596,4596,100,2026-02-18,2026-02-19,2026-02-19,1,SL,180.27,176.3996031,-0.02346999999999999,14.66737254901961,3384116780.0,0.2677966101694915
TREND,4596.T,4596,4596,100,2026-02-20,2026-02-24,2026-02-24,1,SL,183.27450000000002,179.33959648500002,-0.02346999999999999,12.312964285714289,3384116780.0,0.2288135593220339
TREND,4596.T,4596,4596,100,2026-02-25,2026-02-26,2026-02-26,1,TP,213.3195,218.32450876874998,0.02146249999999994,12.044377564979479,3384116780.0,0.22372881355932203
TREND,4612.T,4612,4612,100,2026-02-25,2026-02-26,2026-03-02,3,SL,1145.21525,1120.6274785825,-0.02346999999999988,10.533489978901173,5273664380.0,0.19915254237288135
TREND,4613.T,4613,4613,100,2026-02-17,2026-02-18,2026-02-25,5,TIME,2734.0950000000003,2705.935,-0.012299568961576022,21.09609566350264,2886403230.0,0.37203389830508476
TREND,4617.T,4617,4617,100,2026-01-20,2026-01-21,2026-01-22,2,TP,4486.72,4591.989668,0.02146249999999994,2.084956268221865,2115892925.0,0.03983050847457627
TREND,4617.T,4617,4617,100,2026-01-21,2026-01-22,2026-01-22,1,TP,4586.87,4694.489437374999,0.02146249999999994,1.9248707314921754,2115892925.0,0.03728813559322034
TREND,4626.T,4626,4626,100,2026-02-02,2026-02-03,2026-02-04,2,TP,5096.6335,5216.21326349375,0.02146249999999994,19.068717282146093,2186980285.0,0.338135593220339
TREND,4631.T,4631,4631,100,2026-02-25,2026-02-26,2026-02-27,2,TP,4302.444,4403.3900923500005,0.02146249999999994,46.00825123211928,3377395780.0,0.614406779661017
TREND,464A.T,464A,464A,100,2026-02-13,2026-02-16,2026-02-16,1,TP,1966.9460000000001,2013.0954705249999,0.02146249999999994,29.428914228448193,3592260430.0,0.48389830508474574
TREND,464A.T,464A,464A,100,2026-02-16,2026-02-17,2026-02-18,2,TP,2026.0345000000002,2073.57033445625,0.021462499999999718,28.53326035221325,3592260430.0,0.4754237288135593
TREND,464A.T,464A,464A,100,2026-02-25,2026-02-26,2026-02-26,1,TP,2013.015,2060.2453644375,0.02146249999999994,25.51349271814449,3592260430.0,0.43389830508474575
TREND,4676.T,4676,4676,100,2025-12-22,2025-12-23,2025-12-24,2,SL,3575.355,3498.59212815,-0.02346999999999999,16.02741118555995,3732700970.0,0.288135593220339
TREND,4680.T,4680,4680,100,2025-12-30,2026-01-05,2026-01-06,2,SL,1131.19425,1106.9075094525,-0.02346999999999988,13.399747353807696,2462335730.034485,0.2483050847457627
TREND,4680.T,4680,4680,100,2026-01-06,2026-01-07,2026-01-08,2,TP,1102.6515000000002,1128.52246081875,0.02146249999999994,11.762837915673524,2462335730.034485,0.2211864406779661
TREND,4755.T,4755,4755,100,2026-01-06,2026-01-07,2026-01-14,5,TIME,1001.5,1003.4925000000001,-1.0484273589515467e-05,6.218607375060062,13209930628.044739,0.1059322033898305
TREND,4755.T,4755,4755,100,2026-01-08,2026-01-09,2026-01-13,2,TP_GAP,985.7764377746582,1021.9647500000001,0.0347104658202575,4.745748682925211,13209930628.044739,0.07542372881355933
TREND,4894.T,4894,4894,100,2026-01-22,2026-01-23,2026-01-23,1,TP,7701.535000000001,7882.2322649375,0.02146249999999994,142.31054446675344,4981078900.0,0.9050847457627119
TREND,4902.T,4902,4902,100,2026-01-22,2026-01-23,2026-01-26,2,SL_GAP,701.4506244506837,683.8726743774414,-0.027059426081497695,2.156778845900837,2523432274.255371,0.04152542372881356
TREND,4911.T,4911,4911,100,2026-01-28,2026-01-29,2026-01-30,2,TP,2503.75,2562.4942343750004,0.021462500000000162,21.818635403329058,11550456997.5,0.3822033898305085
TREND,4911.T,4911,4911,100,2026-01-29,2026-01-30,2026-01-30,1,TP,2531.29125,2590.6816709531254,0.021462500000000162,20.32805635780512,11550456997.5,0.35847457627118645
TREND,4911.T,4911,4911,100,2026-02-20,2026-02-24,2026-02-25,2,TP,3141.7055,3215.41776529375,0.02146249999999994,49.57955647246683,11550456997.5,0.6389830508474577
TREND,4912.T,4912,4912,100,2026-02-12,2026-02-13,2026-02-13,1,SL,1800.6970000000001,1762.03603541,-0.02346999999999999,4.016947552156914,2325084770.0,0.06610169491525424
TREND,4960.T,4960,4960,100,2026-01-09,2026-01-13,2026-01-13,1,TP,353.52950000000004,361.82418589375004,0.02146249999999994,2.7257147033743565,1140953660.0,0.04745762711864407
TREND,4960.T,4960,4960,100,2026-01-20,2026-01-21,2026-01-21,1,SL,404.606,395.91910918,-0.02346999999999999,6.572639556377077,1140953660.0,0.11101694915254237
TREND,4960.T,4960,4960,100,2026-02-02,2026-02-03,2026-02-03,1,TP,754.1295,771.82326339375,0.02146249999999994,54.36465201410247,1140953660.0,0.6703389830508475
TREND,4960.T,4960,4960,100,2026-02-03,2026-02-04,2026-02-04,1,SL,815.221,797.71820513,-0.02346999999999999,50.31480005791224,1140953660.0,0.6423728813559322
TREND,4960.T,4960,4960,100,2026-02-09,2026-02-10,2026-02-10,1,SL,890.3335000000001,871.2180397550001,-0.02346999999999999,46.53558873204708,1140953660.0,0.6228813559322034
TREND,4960.T,4960,4960,100,2026-02-13,2026-02-16,2026-02-16,1,TP,816.2225000000001,835.3731204062501,0.02146249999999994,44.58583957219252,1140953660.0,0.6059322033898306
TREND,4960.T,4960,4960,100,2026-02-16,2026-02-17,2026-02-17,1,TP,843.263,863.0480581375,0.02146249999999994,42.591168388260364,1140953660.0,0.597457627118644
TREND,4971.T,4971,4971,100,2026-02-06,2026-02-09,2026-02-09,1,SL,5988.97,5860.3868141,-0.02346999999999999,27.072765419239424,2280256600.0,0.45932203389830506
TREND,4971.T,4971,4971,100,2026-02-25,2026-02-26,2026-02-26,1,SL,6910.35,6761.984785500001,-0.02346999999999999,145.1955777968,2280256600.0,0.9076271186440678
TREND,4971.T,4971,4971,100,2026-02-27,2026-03-02,2026-03-02,1,TP,6860.275000000001,7021.2342021875,0.02146249999999994,144.55791706846665,2280256600.0,0.9067796610169492
TREND,4980.T,4980,4980,100,2026-02-06,2026-02-09,2026-02-09,1,SL,3038.5510000000004,2973.3133100300006,-0.02346999999999988,14.017875480927385,7179200492.5,0.26016949152542374
TREND,5016.T,5016,5016,100,2026-02-02,2026-02-03,2026-02-03,1,TP,2406.6045,2463.06945808125,0.021462500000000162,63.226463108842765,118649486017.5,0.7169491525423729
TREND,5016.T,5016,5016,100,2026-02-03,2026-02-04,2026-02-04,1,TP,2583.8700000000003,2644.494049875,0.02146249999999994,59.36475465767668,118649486017.5,0.7008474576271186
TREND,5016.T,5016,5016,100,2026-02-18,2026-02-19,2026-02-20,2,TP,3309.9575,3387.6173778437496,0.02146249999999994,89.32256324914776,118649486017.5,0.7983050847457627
TREND,5019.T,5019,5019,100,2026-01-28,2026-01-29,2026-01-29,1,TP,1259.38625,1288.9345998906251,0.021462500000000162,8.4076479217604,5923137542.5,0.14491525423728813
TREND,5019.T,5019,5019,100,2026-02-17,2026-02-18,2026-02-19,2,TP_GAP,1377.5632500000002,1417.8700000000001,0.027259455055874904,16.173976034365857,5923137542.5,0.2923728813559322
TREND,5020.T,5020,5020,100,2026-01-28,2026-01-29,2026-01-29,1,TP,1237.3532500000001,1266.3846506281252,0.021462500000000162,12.37269205495306,12308868127.5,0.23220338983050848
TREND,5020.T,5020,5020,100,2026-02-16,2026-02-17,2026-02-19,3,TP,1422.13,1455.496725125,0.02146249999999994,23.83108783502614,12308868127.5,0.40847457627118644
TREND,5020.T,5020,5020,100,2026-02-17,2026-02-18,2026-02-20,3,TP_GAP,1424.6337500000002,1459.3077500000002,0.02233888709993015,22.78000434363679,12308868127.5,0.3983050847457627
TREND,5021.T,5021,5021,100,2026-01-20,2026-01-21,2026-01-22,2,TP,4408.603,4512.0398478874995,0.02146249999999994,30.984438580732313,3204841345.0,0.5016949152542373
TREND,5021.T,5021,5021,100,2026-01-28,2026-01-29,2026-01-29,1,TP,4441.6525,4545.86477178125,0.02146249999999994,27.192844911147027,3204841345.0,0.4610169491525424
TREND,5021.T,5021,5021,100,2026-02-26,2026-02-27,2026-03-02,2,TP_GAP,4737.095,4940.578,0.040955228890279916,19.092620211046416,3204841345.0,0.3389830508474576
TREND,5076.T,5076,5076,100,2026-02-16,2026-02-17,2026-02-18,2,TP,2587.876,2648.5940406500004,0.021462500000000162,33.13296530687486,6478385090.0,0.5161016949152543
TREND,5076.T,5076,5076,100,2026-02-25,2026-02-26,2026-02-27,2,TP,2536.29875,2595.806659421875,0.02146249999999994,25.317140441277818,6478385090.0,0.4330508474576271
TREND,5101.T,5101,5101,100,2026-01-20,2026-01-21,2026-01-22,2,TP,6225.3240000000005,6371.38566435,0.02146249999999994,29.658644399888285,8337142165.0,0.4872881355932203
TREND,5101.T,5101,5101,100,2026-02-16,2026-02-17,2026-02-18,2,TP,6693.0245,6850.05958733125,0.02146249999999994,54.65242449742887,8337142165.0,0.6745762711864407
TREND,5101.T,5101,5101,100,2026-02-17,2026-02-18,2026-02-19,2,TP,6775.1475,6934.10939821875,0.02146249999999994,51.03399093469605,8337142165.0,0.6508474576271186
TREND,5105.T,5105,5105,100,2026-02-16,2026-02-17,2026-02-18,2,TP,4484.717000000001,4589.9396726125005,0.02146249999999994,19.163047810036048,4552298200.0,0.3398305084745763
TREND,5105.T,5105,5105,100,2026-02-17,2026-02-18,2026-02-18,1,TP,4602.894,4710.889400475,0.02146249999999994,18.037768026219943,4552298200.0,0.31864406779661014
TREND,5108.T,5108,5108,100,2026-02-18,2026-02-19,2026-02-20,2,SL,3681.514,3602.4718944200004,-0.02346999999999999,13.804299644557718,21657850250.0,0.2576271186440678
TREND,5110.T,5110,5110,100,2025-12-30,2026-01-05,2026-01-08,4,TP,2418.6225,2475.3694304062496,0.02146249999999994,26.901814969608004,5801860192.5,0.4559322033898305
TREND,5110.T,5110,5110,100,2026-01-05,2026-01-06,2026-01-09,4,TP,2443.6600000000003,2500.9943727500004,0.02146249999999994,24.175942028985546,5801860192.5,0.4135593220338983
TREND,5110.T,5110,5110,100,2026-01-20,2026-01-21,2026-01-22,2,TP,2503.75,2562.4942343750004,0.021462500000000162,25.672095695467725,5801860192.5,0.43728813559322033
TREND,5110.T,5110,5110,100,2026-01-21,2026-01-22,2026-01-23,2,TP,2564.3407500000003,2624.506594846875,0.02146249999999994,22.382607062887875,5801860192.5,0.3906779661016949
TREND,5110.T,5110,5110,100,2026-02-16,2026-02-17,2026-02-19,3,TP,2657.981,2720.3438792125003,0.02146249999999994,18.84365205851488,5801860192.5,0.3347457627118644
TREND,5202.T,5202,5202,100,2026-01-14,2026-01-15,2026-01-15,1,TP,596.894,610.898625475,0.02146249999999994,10.83499050893058,2029350015.0,0.20423728813559322
TREND,5233.T,5233,5233,100,2026-01-21,2026-01-22,2026-01-28,5,SL,4250.366,4159.110641980001,-0.02346999999999977,44.449013462617366,2782498435.0,0.6050847457627119
TREND,5233.T,5233,5233,100,2026-01-28,2026-01-29,2026-02-02,3,TP,4188.273,4286.540355262499,0.021462499999999718,34.89301611575102,2782498435.0,0.5288135593220339
TREND,5233.T,5233,5233,100,2026-02-17,2026-02-18,2026-02-18,1,TP,4712.0575,4822.61414909375,0.02146249999999994,58.89504588568439,2782498435.0,0.6957627118644067
TREND,5233.T,5233,5233,100,2026-02-26,2026-02-27,2026-03-02,2,TIME,4456.675,4434.3385,-0.0070119203217646735,25.152608961979976,2782498435.0,0.4271186440677966
TREND,5243.T,5243,5243,100,2025-12-24,2025-12-25,2025-12-26,2,TP,1539.3055000000002,1575.4214552937501,0.02146249999999994,9.81061906006586,1333911440.0,0.17711864406779662
TREND,5243.T,5243,5243,100,2026-01-28,2026-01-29,2026-01-29,1,SL,2493.735,2440.1945095500005,-0.02346999999999988,99.50062441482261,1333911440.0,0.8355932203389831
TREND,5243.T,5243,5243,100,2026-01-29,2026-01-30,2026-01-30,1,TP,2540.8055,2600.4191490437497,0.02146249999999994,92.38354343091285,1333911440.0,0.8084745762711865
TREND,5243.T,5243,5243,100,2026-02-04,2026-02-05,2026-02-05,1,TP,2632.9435000000003,2694.71893686875,0.02146249999999994,83.63669821269606,1333911440.0,0.7830508474576271
TREND,5246.T,5246,5246,100,2026-01-14,2026-01-15,2026-01-15,1,SL,657.9855,643.858551315,-0.02346999999999999,10.268761433868981,1400627775.0,0.19152542372881357
TREND,5246.T,5246,5246,100,2026-01-22,2026-01-23,2026-01-23,1,TP,722.0815,739.0233371937501,0.021462500000000162,15.783176538240372,1400627775.0,0.2838983050847458
TREND,5246.T,5246,5246,100,2026-01-28,2026-01-29,2026-01-29,1,SL,739.1070000000001,723.2383727100001,-0.02346999999999988,17.789977783144145,1400627775.0,0.31440677966101693
TREND,5246.T,5246,5246,100,2026-02-04,2026-02-05,2026-02-05,1,TP,728.0905,745.17332335625,0.02146249999999994,14.838641509433993,1400627775.0,0.27033898305084747
TREND,5253.T,5253,5253,100,2026-01-15,2026-01-16,2026-01-16,1,SL,1832.7450000000001,1793.3959648500002,-0.02346999999999999,20.911728955432167,2190837960.0,0.3694915254237288
TREND,5253.T,5253,5253,100,2026-01-21,2026-01-22,2026-01-26,3,SL,1722.5800000000002,1685.5962074000001,-0.02346999999999999,18.32980771012655,2190837960.0,0.32457627118644067
TREND,5253.T,5253,5253,100,2026-01-22,2026-01-23,2026-01-26,2,SL,1720.577,1683.63621181,-0.02346999999999999,16.860140703517562,2190837960.0,0.3050847457627119
TREND,5301.T,5301,5301,100,2026-01-21,2026-01-22,2026-01-26,3,SL,1055.5810000000001,1032.91767593,-0.02346999999999999,4.921090647603935,1838792752.5,0.07796610169491526
TREND,5310.T,5310,5310,100,2026-01-20,2026-01-21,2026-01-21,1,TP,5368.04,5493.9876385,0.02146249999999994,64.53805682495523,1195692750.0,0.7237288135593221
TREND,5310.T,5310,5310,100,2026-02-02,2026-02-03,2026-02-03,1,TP,5398.085,5524.7375693125,0.021462500000000162,59.8405665722381,1195692750.0,0.7025423728813559
TREND,5331.T,5331,5331,100,2026-02-17,2026-02-18,2026-02-18,1,TP,6459.675,6611.2351246875005,0.02146249999999994,52.65114269471269,1104013950.0,0.6559322033898305
TREND,5332.T,5332,5332,100,2026-02-26,2026-02-27,2026-03-02,2,SL,6065.084000000001,5934.86664652,-0.023470000000000102,117.43066495625462,9361798135.0,0.8694915254237288
TREND,5332.T,5332,5332,100,2026-02-27,2026-03-02,2026-03-02,1,TP,5962.9310000000005,6102.836268587501,0.021462500000000162,116.18216526956348,9361798135.0,0.8669491525423729
TREND,5333.T,5333,5333,100,2026-01-21,2026-01-22,2026-01-23,2,TP,3720.5725,3807.86643228125,0.02146249999999994,28.22499431132564,6159318560.0,0.4728813559322034
TREND,5333.T,5333,5333,100,2026-02-02,2026-02-03,2026-02-04,2,TP,3765.6400000000003,3853.9913285000002,0.02146249999999994,30.515038514504102,6159318560.0,0.4957627118644068
TREND,5334.T,5334,5334,100,2026-01-13,2026-01-14,2026-01-20,5,TIME,6921.3665,6997.488,0.008998044966987308,18.41820680107699,7802988635.0,0.3271186440677966
TREND,5344.T,5344,5344,100,2026-01-29,2026-01-30,2026-02-02,2,TP,47701.445,48820.6401533125,0.021462500000000162,540.0157003591586,10259127850.0,0.985593220338983
TREND,5344.T,5344,5344,100,2026-02-02,2026-02-03,2026-02-03,1,SL,48672.9,47627.89283700001,-0.02346999999999988,465.77102960214097,10259127850.0,0.9779661016949153
TREND,5344.T,5344,5344,100,2026-02-09,2026-02-10,2026-02-12,2,SL,49233.740000000005,48176.69160220001,-0.02346999999999999,488.96239140305795,10259127850.0,0.9822033898305085
TREND,5381.T,5381,5381,100,2026-01-20,2026-01-21,2026-01-21,1,SL,465.69750000000005,455.69897467500004,-0.02346999999999999,3.2115646743978514,2160060120.0,0.05423728813559322
TREND,5381.T,5381,5381,100,2026-01-21,2026-01-22,2026-01-22,1,TP,472.708,483.79891145,0.02146249999999994,3.399889086384642,2160060120.0,0.05677966101694915
TREND,5381.T,5381,5381,100,2026-02-02,2026-02-03,2026-02-03,1,TP,560.84,573.9987085,0.02146249999999994,9.013753596824879,2160060120.0,0.15932203389830507
TREND,5381.T,5381,5381,100,2026-02-20,2026-02-24,2026-02-24,1,SL,871.3050000000001,852.59808165,-0.02346999999999999,39.981249330383164,2160060120.0,0.5779661016949152
TREND,5381.T,5381,5381,100,2026-02-25,2026-02-26,2026-02-26,1,SL,851.2750000000001,832.9981257500002,-0.02346999999999988,33.23754747452245,2160060120.0,0.5177966101694915
TREND,5384.T,5384,5384,100,2026-02-02,2026-02-03,2026-02-03,1,TP,2780.164,2845.39359785,0.02146249999999994,34.22443723132516,1091200540.0,0.5228813559322034
TREND,5393.T,5393,5393,100,2025-12-30,2026-01-05,2026-01-06,2,TP,6860.275000000001,7021.2342021875,0.02146249999999994,72.82360419171964,2682304545.0,0.75
TREND,5393.T,5393,5393,100,2026-02-02,2026-02-03,2026-02-03,1,TP,7745.601000000001,7927.332163462501,0.02146249999999994,91.42389574589153,2682304545.0,0.8059322033898305
TREND,5393.T,5393,5393,100,2026-02-16,2026-02-17,2026-02-18,2,TP,8046.051,8234.8314715875,0.02146249999999994,89.71416364467497,2682304545.0,0.8008474576271186
TREND,5401.T,5401,5401,100,2026-01-08,2026-01-09,2026-01-13,2,TP_GAP,636.7536877746583,654.6165756225587,0.026053057549345393,1.7280717254498585,24225804941.207275,0.03220338983050847
TREND,5401.T,5401,5401,100,2026-02-17,2026-02-18,2026-02-18,1,TP,680.0185,695.97343405625,0.02146249999999994,2.4452916463894816,24225804941.207275,0.04576271186440678
TREND,5406.T,5406,5406,100,2026-01-28,2026-01-29,2026-02-02,3,TP,2204.3015,2256.0199239437497,0.02146249999999994,22.261533959291196,6737304990.0,0.3889830508474576
TREND,5411.T,5411,5411,100,2026-01-28,2026-01-29,2026-02-02,3,TP,2068.0975000000003,2116.62023759375,0.02146249999999994,11.606251697776399,10374673797.5,0.21779661016949153
TREND,5411.T,5411,5411,100,2026-02-17,2026-02-18,2026-02-25,5,SL,2228.3375,2180.4950938750003,-0.02346999999999988,20.551155032332822,10374673797.5,0.3635593220338983
TREND,5444.T,5444,5444,100,2026-02-16,2026-02-17,2026-02-17,1,TP,11992.962500000001,12274.347382656251,0.02146249999999994,115.04670798642205,3071512250.0,0.8652542372881356
TREND,5444.T,5444,5444,100,2026-02-17,2026-02-18,2026-02-19,2,TP_GAP,12178.240000000002,12481.25,0.022881263630869286,94.81221397181392,3071512250.0,0.8211864406779661
TREND,5471.T,5471,5471,100,2026-01-20,2026-01-21,2026-01-21,1,TP,1914.8680000000002,1959.7955904500002,0.02146249999999994,39.092753176421574,3615454017.5,0.5686440677966101
TREND,5541.T,5541,5541,100,2026-01-20,2026-01-21,2026-01-21,1,TP,2848.266,2915.0934410249997,0.02146249999999994,50.3227679185945,2241972430.0,0.6432203389830509
TREND,5541.T,5541,5541,100,2026-01-22,2026-01-23,2026-01-26,2,TP,2887.3245,2955.06835108125,0.02146249999999994,49.373978584789974,2241972430.0,0.638135593220339
TREND,5541.T,5541,5541,100,2026-02-10,2026-02-12,2026-02-12,1,TP,3039.5525000000002,3110.8680005312503,0.02146249999999994,59.22428747614964,2241972430.0,0.6983050847457627
TREND,5541.T,5541,5541,100,2026-02-17,2026-02-18,2026-02-18,1,TP,2971.4505000000004,3041.1681573562505,0.02146249999999994,41.457792659784886,2241972430.0,0.5898305084745763
TREND,5631.T,5631,5631,100,2026-02-25,2026-02-26,2026-02-27,2,TP,9864.775000000001,10096.2272834375,0.02146249999999994,15.007205117136392,12239783545.0,0.2745762711864407
TREND,5703.T,5703,5703,100,2026-01-30,2026-02-02,2026-02-02,1,TP,2735.0965,2799.2687016312498,0.02146249999999994,27.88334068294732,1131727535.0,0.46779661016949153
TREND,5703.T,5703,5703,100,2026-02-16,2026-02-17,2026-02-20,4,SL,2979.4625,2915.4934401250002,-0.02346999999999999,33.83893910170424,1131727535.0,0.5203389830508475
TREND,5703.T,5703,5703,100,2026-02-17,2026-02-18,2026-02-25,5,TP,2974.4550000000004,3044.2431504375004,0.02146249999999994,31.372038328603193,1131727535.0,0.5059322033898305
TREND,5706.T,5706,5706,100,2026-01-22,2026-01-23,2026-01-26,2,TP,21832.7,22344.94972375,0.02146249999999994,325.75462045793955,75988915900.0,0.964406779661017
